fecha,clae2,w_median
2011-09-01,96,2102
2011-10-01,999,3297
2011-10-01,1,2115
2011-10-01,2,1888
2011-10-01,3,3883
2011-10-01,5,2814
2011-10-01,6,9238
2011-10-01,7,6543
2011-10-01,8,3618
2011-10-01,9,10807
2011-10-01,10,3824
2011-10-01,11,3582
2011-10-01,12,5143
2011-10-01,13,3474
2011-10-01,14,3379
2011-10-01,15,3540
2011-10-01,16,2644
2011-10-01,17,3852
2011-10-01,18,3249
2011-10-01,19,5005
2011-10-01,20,4219
2011-10-01,21,4727
2011-10-01,22,3877
2011-10-01,23,4035
2011-10-01,24,3929
2011-10-01,25,3200
2011-10-01,26,7357
2011-10-01,27,3601
2011-10-01,28,3449
2011-10-01,29,4936
2011-10-01,30,3553
2011-10-01,31,3086
2011-10-01,32,3300
2011-10-01,33,3386
2011-10-01,35,5845
2011-10-01,36,4167
2011-10-01,37,3624
2011-10-01,38,5009
2011-10-01,39,4209
2011-10-01,41,2427
2011-10-01,42,3688
2011-10-01,43,2860
2011-10-01,45,3432
2011-10-01,46,4004
2011-10-01,47,3614
2011-10-01,49,4571
2011-10-01,50,4356
2011-10-01,51,5945
2011-10-01,52,3952
2011-10-01,53,3508
2011-10-01,55,3160
2011-10-01,56,2052
2011-10-01,58,3176
2011-10-01,59,2767
2011-10-01,60,4705
2011-10-01,61,4233
2011-10-01,62,4059
2011-10-01,63,3723
2011-10-01,64,5163
2011-10-01,65,4581
2011-10-01,66,3722
2011-10-01,68,2806
2011-10-01,69,2650
2011-10-01,70,2836
2011-10-01,71,2676
2011-10-01,72,3212
2011-10-01,73,2412
2011-10-01,74,2526
2011-10-01,75,2140
2011-10-01,77,3807
2011-10-01,78,2763
2011-10-01,79,3483
2011-10-01,80,3613
2011-10-01,81,2356
2011-10-01,82,2959
2011-10-01,85,1867
2011-10-01,86,3627
2011-10-01,87,3079
2011-10-01,88,2151
2011-10-01,90,1063
2011-10-01,91,2349
2011-10-01,92,4050
2011-10-01,93,2053
2011-10-01,94,3461
2011-10-01,95,3000
2011-10-01,96,2082
2011-11-01,999,3268
2011-11-01,1,2409
2011-11-01,2,2077
2011-11-01,3,3799
2011-11-01,5,3594
2011-11-01,6,8697
2011-11-01,7,6455
2011-11-01,8,3707
2011-11-01,9,10999
2011-11-01,10,3912
2011-11-01,11,3639
2011-11-01,12,4751
2011-11-01,13,3455
2011-11-01,14,3442
2011-11-01,15,3667
2011-11-01,16,2709
2011-11-01,17,3881
2011-11-01,18,3279
2011-11-01,19,4505
2011-11-01,20,4263
2011-11-01,21,4816
2011-11-01,22,4015
2011-11-01,23,4011
2011-11-01,24,4109
2011-11-01,25,3213
2011-11-01,26,6818
2011-11-01,27,3688
2011-11-01,28,3544
2011-11-01,29,5109
2011-11-01,30,3585
2011-11-01,31,3195
2011-11-01,32,3348
2011-11-01,33,3475
2011-11-01,35,5713
2011-11-01,36,4274
2011-11-01,37,3776
2011-11-01,38,5316
2011-11-01,39,4202
2011-11-01,41,2246
2011-11-01,42,3635
2011-11-01,43,2745
2011-11-01,45,3497
2011-11-01,46,4033
2011-11-01,47,3613
2011-11-01,49,4686
2011-11-01,50,4396
2011-11-01,51,6177
2011-11-01,52,4030
2011-11-01,53,3640
2011-11-01,55,3294
2011-11-01,56,2050
2011-11-01,58,3091
2011-11-01,59,2762
2011-11-01,60,4606
2011-11-01,61,4344
2011-11-01,62,4079
2011-11-01,63,3734
2011-11-01,64,5298
2011-11-01,65,4661
2011-11-01,66,3759
2011-11-01,68,2991
2011-11-01,69,2704
2011-11-01,70,2904
2011-11-01,71,2586
2011-11-01,72,3514
2011-11-01,73,2279
2011-11-01,74,2608
2011-11-01,75,2128
2011-11-01,77,4107
2011-11-01,78,2839
2011-11-01,79,3500
2011-11-01,80,3600
2011-11-01,81,2434
2011-11-01,82,2934
2011-11-01,85,1913
2011-11-01,86,3640
2011-11-01,87,3104
2011-11-01,88,2275
2011-11-01,90,1314
2011-11-01,91,2753
2011-11-01,92,4045
2011-11-01,93,2025
2011-11-01,94,3485
2011-11-01,95,3002
2011-11-01,96,2103
2011-12-01,999,4668
2011-12-01,1,3215
2011-12-01,2,2699
2011-12-01,3,5233
2011-12-01,5,4686
2011-12-01,6,10548
2011-12-01,7,10397
2011-12-01,8,5720
2011-12-01,9,11742
2011-12-01,10,5606
2011-12-01,11,5346
2011-12-01,12,6564
2011-12-01,13,5387
2011-12-01,14,5125
2011-12-01,15,5670
2011-12-01,16,4075
2011-12-01,17,5824
2011-12-01,18,5000
2011-12-01,19,7343
2011-12-01,20,6511
2011-12-01,21,7277
2011-12-01,22,6434
2011-12-01,23,5989
2011-12-01,24,6247
2011-12-01,25,4835
2011-12-01,26,10359
2011-12-01,27,5434
2011-12-01,28,5385
2011-12-01,29,8068
2011-12-01,30,5242
2011-12-01,31,5050
2011-12-01,32,4900
2011-12-01,33,5247
2011-12-01,35,9056
2011-12-01,36,6241
2011-12-01,37,5353
2011-12-01,38,7378
2011-12-01,39,6266
2011-12-01,41,2914
2011-12-01,42,5134
2011-12-01,43,3694
2011-12-01,45,5132
2011-12-01,46,5759
2011-12-01,47,5030
2011-12-01,49,6608
2011-12-01,50,6555
2011-12-01,51,8498
2011-12-01,52,5644
2011-12-01,53,5226
2011-12-01,55,3858
2011-12-01,56,2973
2011-12-01,58,4781
2011-12-01,59,4136
2011-12-01,60,7166
2011-12-01,61,6551
2011-12-01,62,6208
2011-12-01,63,5677
2011-12-01,64,7621
2011-12-01,65,6995
2011-12-01,66,5410
2011-12-01,68,4109
2011-12-01,69,4050
2011-12-01,70,4061
2011-12-01,71,3620
2011-12-01,72,4369
2011-12-01,73,3246
2011-12-01,74,3587
2011-12-01,75,3299
2011-12-01,77,5753
2011-12-01,78,3679
2011-12-01,79,4480
2011-12-01,80,4600
2011-12-01,81,3165
2011-12-01,82,4313
2011-12-01,85,2631
2011-12-01,86,5593
2011-12-01,87,4555
2011-12-01,88,3461
2011-12-01,90,2221
2011-12-01,91,4022
2011-12-01,92,6138
2011-12-01,93,2767
2011-12-01,94,4674
2011-12-01,95,4317
2011-12-01,96,3105
2012-01-01,999,3465
2012-01-01,1,2489
2012-01-01,2,2124
2012-01-01,3,3051
2012-01-01,5,3482
2012-01-01,6,8329
2012-01-01,7,8072
2012-01-01,8,3781
2012-01-01,9,9863
2012-01-01,10,3990
2012-01-01,11,4113
2012-01-01,12,6650
2012-01-01,13,3747
2012-01-01,14,3636
2012-01-01,15,3768
2012-01-01,16,2854
2012-01-01,17,4138
2012-01-01,18,3635
2012-01-01,19,5056
2012-01-01,20,4697
2012-01-01,21,5252
2012-01-01,22,4691
2012-01-01,23,4186
2012-01-01,24,4530
2012-01-01,25,3580
2012-01-01,26,4764
2012-01-01,27,4074
2012-01-01,28,3859
2012-01-01,29,5581
2012-01-01,30,3891
2012-01-01,31,3597
2012-01-01,32,3762
2012-01-01,33,3967
2012-01-01,35,6554
2012-01-01,36,4411
2012-01-01,37,4115
2012-01-01,38,5505
2012-01-01,39,4702
2012-01-01,41,2319
2012-01-01,42,3876
2012-01-01,43,2921
2012-01-01,45,3765
2012-01-01,46,4283
2012-01-01,47,3732
2012-01-01,49,4891
2012-01-01,50,4948
2012-01-01,51,6677
2012-01-01,52,4202
2012-01-01,53,3766
2012-01-01,55,3457
2012-01-01,56,2264
2012-01-01,58,3547
2012-01-01,59,2674
2012-01-01,60,5040
2012-01-01,61,4612
2012-01-01,62,4350
2012-01-01,63,4287
2012-01-01,64,5858
2012-01-01,65,5051
2012-01-01,66,4122
2012-01-01,68,3144
2012-01-01,69,2970
2012-01-01,70,3074
2012-01-01,71,2844
2012-01-01,72,3600
2012-01-01,73,2800
2012-01-01,74,2970
2012-01-01,75,2343
2012-01-01,77,4121
2012-01-01,78,3098
2012-01-01,79,3600
2012-01-01,80,3624
2012-01-01,81,2525
2012-01-01,82,3179
2012-01-01,85,2030
2012-01-01,86,4016
2012-01-01,87,3340
2012-01-01,88,2536
2012-01-01,90,2565
2012-01-01,91,3155
2012-01-01,92,4169
2012-01-01,93,2449
2012-01-01,94,3774
2012-01-01,95,3192
2012-01-01,96,2238
2012-02-01,999,3489
2012-02-01,1,2748
2012-02-01,2,2188
2012-02-01,3,3444
2012-02-01,5,3180
2012-02-01,6,8325
2012-02-01,7,6787
2012-02-01,8,3848
2012-02-01,9,9974
2012-02-01,10,4029
2012-02-01,11,3612
2012-02-01,12,3604
2012-02-01,13,3670
2012-02-01,14,3563
2012-02-01,15,3583
2012-02-01,16,2918
2012-02-01,17,4044
2012-02-01,18,3467
2012-02-01,19,4705
2012-02-01,20,4514
2012-02-01,21,5085
2012-02-01,22,4414
2012-02-01,23,4161
2012-02-01,24,4184
2012-02-01,25,3426
2012-02-01,26,4780
2012-02-01,27,3887
2012-02-01,28,3682
2012-02-01,29,5352
2012-02-01,30,3724
2012-02-01,31,3452
2012-02-01,32,3555
2012-02-01,33,3748
2012-02-01,35,6454
2012-02-01,36,4452
2012-02-01,37,4107
2012-02-01,38,5492
2012-02-01,39,4259
2012-02-01,41,2391
2012-02-01,42,3950
2012-02-01,43,2880
2012-02-01,45,3758
2012-02-01,46,4287
2012-02-01,47,3819
2012-02-01,49,4922
2012-02-01,50,4904
2012-02-01,51,6846
2012-02-01,52,4142
2012-02-01,53,3778
2012-02-01,55,3569
2012-02-01,56,2294
2012-02-01,58,3498
2012-02-01,59,2982
2012-02-01,60,5175
2012-02-01,61,4565
2012-02-01,62,4320
2012-02-01,63,4323
2012-02-01,64,5692
2012-02-01,65,4938
2012-02-01,66,4130
2012-02-01,68,3085
2012-02-01,69,2946
2012-02-01,70,3043
2012-02-01,71,2831
2012-02-01,72,3619
2012-02-01,73,2751
2012-02-01,74,3078
2012-02-01,75,2350
2012-02-01,77,4227
2012-02-01,78,3163
2012-02-01,79,3795
2012-02-01,80,3655
2012-02-01,81,2572
2012-02-01,82,3175
2012-02-01,85,1802
2012-02-01,86,4160
2012-02-01,87,3553
2012-02-01,88,2343
2012-02-01,90,2486
2012-02-01,91,2995
2012-02-01,92,4307
2012-02-01,93,2485
2012-02-01,94,3763
2012-02-01,95,3092
2012-02-01,96,2249
2012-03-01,999,3489
2012-03-01,1,2702
2012-03-01,2,2247
2012-03-01,3,3624
2012-03-01,5,3113
2012-03-01,6,9185
2012-03-01,7,6359
2012-03-01,8,4162
2012-03-01,9,9326
2012-03-01,10,4140
2012-03-01,11,3642
2012-03-01,12,4310
2012-03-01,13,3804
2012-03-01,14,3726
2012-03-01,15,3876
2012-03-01,16,2947
2012-03-01,17,4125
2012-03-01,18,3568
2012-03-01,19,5003
2012-03-01,20,4660
2012-03-01,21,5111
2012-03-01,22,4593
2012-03-01,23,4295
2012-03-01,24,4380
2012-03-01,25,3524
2012-03-01,26,5259
2012-03-01,27,3995
2012-03-01,28,3862
2012-03-01,29,5509
2012-03-01,30,3828
2012-03-01,31,3547
2012-03-01,32,3550
2012-03-01,33,3870
2012-03-01,35,6581
2012-03-01,36,4664
2012-03-01,37,3991
2012-03-01,38,6055
2012-03-01,39,4291
2012-03-01,41,2375
2012-03-01,42,4099
2012-03-01,43,2839
2012-03-01,45,3753
2012-03-01,46,4276
2012-03-01,47,3828
2012-03-01,49,5061
2012-03-01,50,4979
2012-03-01,51,7456
2012-03-01,52,4194
2012-03-01,53,3821
2012-03-01,55,3531
2012-03-01,56,2265
2012-03-01,58,3483
2012-03-01,59,2769
2012-03-01,60,4952
2012-03-01,61,4916
2012-03-01,62,4400
2012-03-01,63,4128
2012-03-01,64,5614
2012-03-01,65,4975
2012-03-01,66,3974
2012-03-01,68,2998
2012-03-01,69,2860
2012-03-01,70,3018
2012-03-01,71,2834
2012-03-01,72,3746
2012-03-01,73,2797
2012-03-01,74,2952
2012-03-01,75,2297
2012-03-01,77,4275
2012-03-01,78,3037
2012-03-01,79,3917
2012-03-01,80,3624
2012-03-01,81,2641
2012-03-01,82,3139
2012-03-01,85,2246
2012-03-01,86,4113
2012-03-01,87,3496
2012-03-01,88,2334
2012-03-01,90,2012
2012-03-01,91,2896
2012-03-01,92,4312
2012-03-01,93,2256
2012-03-01,94,3791
2012-03-01,95,3204
2012-03-01,96,2231
2012-04-01,999,3585
2012-04-01,1,2689
2012-04-01,2,2300
2012-04-01,3,3775
2012-04-01,5,2090
2012-04-01,6,9605
2012-04-01,7,7252
2012-04-01,8,4056
2012-04-01,9,9955
2012-04-01,10,4211
2012-04-01,11,4085
2012-04-01,12,4377
2012-04-01,13,3746
2012-04-01,14,3732
2012-04-01,15,3914
2012-04-01,16,2853
2012-04-01,17,4122
2012-04-01,18,3588
2012-04-01,19,5196
2012-04-01,20,4673
2012-04-01,21,5216
2012-04-01,22,4250
2012-04-01,23,4263
2012-04-01,24,4026
2012-04-01,25,3200
2012-04-01,26,5104
2012-04-01,27,3783
2012-04-01,28,3528
2012-04-01,29,5160
2012-04-01,30,3565
2012-04-01,31,3353
2012-04-01,32,3463
2012-04-01,33,3751
2012-04-01,35,6589
2012-04-01,36,4769
2012-04-01,37,3979
2012-04-01,38,6331
2012-04-01,39,4131
2012-04-01,41,2395
2012-04-01,42,3997
2012-04-01,43,2806
2012-04-01,45,3878
2012-04-01,46,4441
2012-04-01,47,4136
2012-04-01,49,5328
2012-04-01,50,5233
2012-04-01,51,7456
2012-04-01,52,4397
2012-04-01,53,3954
2012-04-01,55,3645
2012-04-01,56,2352
2012-04-01,58,3528
2012-04-01,59,3044
2012-04-01,60,5253
2012-04-01,61,4988
2012-04-01,62,4500
2012-04-01,63,4459
2012-04-01,64,5479
2012-04-01,65,5094
2012-04-01,66,4137
2012-04-01,68,3056
2012-04-01,69,2990
2012-04-01,70,3106
2012-04-01,71,2808
2012-04-01,72,4016
2012-04-01,73,2812
2012-04-01,74,2929
2012-04-01,75,2322
2012-04-01,77,4485
2012-04-01,78,3177
2012-04-01,79,4043
2012-04-01,80,3722
2012-04-01,81,2736
2012-04-01,82,3281
2012-04-01,85,2311
2012-04-01,86,4144
2012-04-01,87,3598
2012-04-01,88,2409
2012-04-01,90,651
2012-04-01,91,2795
2012-04-01,92,4592
2012-04-01,93,2303
2012-04-01,94,3788
2012-04-01,95,3101
2012-04-01,96,2304
2012-05-01,999,3707
2012-05-01,1,2763
2012-05-01,2,2363
2012-05-01,3,4555
2012-05-01,5,1013
2012-05-01,6,8593
2012-05-01,7,7786
2012-05-01,8,4243
2012-05-01,9,10310
2012-05-01,10,4431
2012-05-01,11,4357
2012-05-01,12,4271
2012-05-01,13,3966
2012-05-01,14,3942
2012-05-01,15,4310
2012-05-01,16,3186
2012-05-01,17,4570
2012-05-01,18,4171
2012-05-01,19,5076
2012-05-01,20,4940
2012-05-01,21,5305
2012-05-01,22,4553
2012-05-01,23,4417
2012-05-01,24,5351
2012-05-01,25,4492
2012-05-01,26,6591
2012-05-01,27,4888
2012-05-01,28,4947
2012-05-01,29,6229
2012-05-01,30,4372
2012-05-01,31,3995
2012-05-01,32,4252
2012-05-01,33,4470
2012-05-01,35,6782
2012-05-01,36,5127
2012-05-01,37,4265
2012-05-01,38,6366
2012-05-01,39,4668
2012-05-01,41,2300
2012-05-01,42,3896
2012-05-01,43,2780
2012-05-01,45,4051
2012-05-01,46,4770
2012-05-01,47,4299
2012-05-01,49,5456
2012-05-01,50,5404
2012-05-01,51,7136
2012-05-01,52,4583
2012-05-01,53,4250
2012-05-01,55,3924
2012-05-01,56,2376
2012-05-01,58,3787
2012-05-01,59,3312
2012-05-01,60,5224
2012-05-01,61,5231
2012-05-01,62,4717
2012-05-01,63,4697
2012-05-01,64,6192
2012-05-01,65,5127
2012-05-01,66,4461
2012-05-01,68,3201
2012-05-01,69,3200
2012-05-01,70,3265
2012-05-01,71,2883
2012-05-01,72,4366
2012-05-01,73,3000
2012-05-01,74,3011
2012-05-01,75,2697
2012-05-01,77,4686
2012-05-01,78,3503
2012-05-01,79,4346
2012-05-01,80,3682
2012-05-01,81,2771
2012-05-01,82,3488
2012-05-01,85,2321
2012-05-01,86,4129
2012-05-01,87,3548
2012-05-01,88,2615
2012-05-01,90,1356
2012-05-01,91,2892
2012-05-01,92,4835
2012-05-01,93,2340
2012-05-01,94,3820
2012-05-01,95,3356
2012-05-01,96,2595
2012-06-01,999,5566
2012-06-01,1,3391
2012-06-01,2,2998
2012-06-01,3,5456
2012-06-01,5,1622
2012-06-01,6,12491
2012-06-01,7,11182
2012-06-01,8,6127
2012-06-01,9,13971
2012-06-01,10,6387
2012-06-01,11,5737
2012-06-01,12,5716
2012-06-01,13,5806
2012-06-01,14,5514
2012-06-01,15,6269
2012-06-01,16,4272
2012-06-01,17,6708
2012-06-01,18,5720
2012-06-01,19,9414
2012-06-01,20,7078
2012-06-01,21,7792
2012-06-01,22,7002
2012-06-01,23,6552
2012-06-01,24,6885
2012-06-01,25,5804
2012-06-01,26,9230
2012-06-01,27,6425
2012-06-01,28,6290
2012-06-01,29,8703
2012-06-01,30,6000
2012-06-01,31,5460
2012-06-01,32,5790
2012-06-01,33,6000
2012-06-01,35,9685
2012-06-01,36,7254
2012-06-01,37,6712
2012-06-01,38,8244
2012-06-01,39,6843
2012-06-01,41,3323
2012-06-01,42,5717
2012-06-01,43,4193
2012-06-01,45,5719
2012-06-01,46,6884
2012-06-01,47,6088
2012-06-01,49,7392
2012-06-01,50,7679
2012-06-01,51,10035
2012-06-01,52,6326
2012-06-01,53,5643
2012-06-01,55,5086
2012-06-01,56,3505
2012-06-01,58,5422
2012-06-01,59,3565
2012-06-01,60,7728
2012-06-01,61,7656
2012-06-01,62,6986
2012-06-01,63,6970
2012-06-01,64,9143
2012-06-01,65,7388
2012-06-01,66,6261
2012-06-01,68,4475
2012-06-01,69,4582
2012-06-01,70,4649
2012-06-01,71,4065
2012-06-01,72,5336
2012-06-01,73,4017
2012-06-01,74,4103
2012-06-01,75,3960
2012-06-01,77,6450
2012-06-01,78,4371
2012-06-01,79,5579
2012-06-01,80,4802
2012-06-01,81,3667
2012-06-01,82,5124
2012-06-01,85,2952
2012-06-01,86,5963
2012-06-01,87,4928
2012-06-01,88,3541
2012-06-01,90,3011
2012-06-01,91,4088
2012-06-01,92,6915
2012-06-01,93,3356
2012-06-01,94,5330
2012-06-01,95,4728
2012-06-01,96,3579
2012-07-01,999,4180
2012-07-01,1,2763
2012-07-01,2,2370
2012-07-01,3,4000
2012-07-01,5,3333
2012-07-01,6,8589
2012-07-01,7,7862
2012-07-01,8,4326
2012-07-01,9,11500
2012-07-01,10,4733
2012-07-01,11,3999
2012-07-01,12,4499
2012-07-01,13,4426
2012-07-01,14,4032
2012-07-01,15,4302
2012-07-01,16,3163
2012-07-01,17,4614
2012-07-01,18,4030
2012-07-01,19,6299
2012-07-01,20,5341
2012-07-01,21,5889
2012-07-01,22,4659
2012-07-01,23,5137
2012-07-01,24,4850
2012-07-01,25,4000
2012-07-01,26,7805
2012-07-01,27,4518
2012-07-01,28,4373
2012-07-01,29,6070
2012-07-01,30,4245
2012-07-01,31,3920
2012-07-01,32,4194
2012-07-01,33,4510
2012-07-01,35,7264
2012-07-01,36,5245
2012-07-01,37,4917
2012-07-01,38,7102
2012-07-01,39,4917
2012-07-01,41,3133
2012-07-01,42,5386
2012-07-01,43,3601
2012-07-01,45,4302
2012-07-01,46,5059
2012-07-01,47,4424
2012-07-01,49,5826
2012-07-01,50,5546
2012-07-01,51,7068
2012-07-01,52,4981
2012-07-01,53,4301
2012-07-01,55,3929
2012-07-01,56,2609
2012-07-01,58,4065
2012-07-01,59,2811
2012-07-01,60,6360
2012-07-01,61,5502
2012-07-01,62,4940
2012-07-01,63,5031
2012-07-01,64,6495
2012-07-01,65,5547
2012-07-01,66,4826
2012-07-01,68,3500
2012-07-01,69,3286
2012-07-01,70,3517
2012-07-01,71,3439
2012-07-01,72,3900
2012-07-01,73,3252
2012-07-01,74,3272
2012-07-01,75,2708
2012-07-01,77,5145
2012-07-01,78,3680
2012-07-01,79,4521
2012-07-01,80,4301
2012-07-01,81,2825
2012-07-01,82,3641
2012-07-01,85,2328
2012-07-01,86,4123
2012-07-01,87,3520
2012-07-01,88,2687
2012-07-01,90,2516
2012-07-01,91,3182
2012-07-01,92,4732
2012-07-01,93,2576
2012-07-01,94,4000
2012-07-01,95,3600
2012-07-01,96,2631
2012-08-01,999,4241
2012-08-01,1,2763
2012-08-01,2,2431
2012-08-01,3,4630
2012-08-01,5,2821
2012-08-01,6,8465
2012-08-01,7,8139
2012-08-01,8,4526
2012-08-01,9,11015
2012-08-01,10,4992
2012-08-01,11,4314
2012-08-01,12,5060
2012-08-01,13,4436
2012-08-01,14,4201
2012-08-01,15,4476
2012-08-01,16,3441
2012-08-01,17,4982
2012-08-01,18,4436
2012-08-01,19,6012
2012-08-01,20,5415
2012-08-01,21,6193
2012-08-01,22,4937
2012-08-01,23,5100
2012-08-01,24,4816
2012-08-01,25,4041
2012-08-01,26,8895
2012-08-01,27,4623
2012-08-01,28,4471
2012-08-01,29,6488
2012-08-01,30,4306
2012-08-01,31,4346
2012-08-01,32,4360
2012-08-01,33,4520
2012-08-01,35,7105
2012-08-01,36,5216
2012-08-01,37,4079
2012-08-01,38,7109
2012-08-01,39,4730
2012-08-01,41,2736
2012-08-01,42,4712
2012-08-01,43,3331
2012-08-01,45,4366
2012-08-01,46,5076
2012-08-01,47,4341
2012-08-01,49,5880
2012-08-01,50,5603
2012-08-01,51,7022
2012-08-01,52,5042
2012-08-01,53,4356
2012-08-01,55,4183
2012-08-01,56,2577
2012-08-01,58,4051
2012-08-01,59,2838
2012-08-01,60,5713
2012-08-01,61,5755
2012-08-01,62,4860
2012-08-01,63,4873
2012-08-01,64,6564
2012-08-01,65,5537
2012-08-01,66,4819
2012-08-01,68,3369
2012-08-01,69,3300
2012-08-01,70,3437
2012-08-01,71,3263
2012-08-01,72,4039
2012-08-01,73,3178
2012-08-01,74,3270
2012-08-01,75,2692
2012-08-01,77,5152
2012-08-01,78,3727
2012-08-01,79,4289
2012-08-01,80,4334
2012-08-01,81,2972
2012-08-01,82,3661
2012-08-01,85,2321
2012-08-01,86,4616
2012-08-01,87,3970
2012-08-01,88,2678
2012-08-01,90,2041
2012-08-01,91,2869
2012-08-01,92,4916
2012-08-01,93,2624
2012-08-01,94,4134
2012-08-01,95,3631
2012-08-01,96,2627
2012-09-01,999,4277
2012-09-01,1,2763
2012-09-01,2,2558
2012-09-01,3,4589
2012-09-01,5,7006
2012-09-01,6,9812
2012-09-01,7,8405
2012-09-01,8,4502
2012-09-01,9,11196
2012-09-01,10,4813
2012-09-01,11,4494
2012-09-01,12,5082
2012-09-01,13,4207
2012-09-01,14,4057
2012-09-01,15,4082
2012-09-01,16,3163
2012-09-01,17,4766
2012-09-01,18,4198
2012-09-01,19,6260
2012-09-01,20,5357
2012-09-01,21,6172
2012-09-01,22,4745
2012-09-01,23,4800
2012-09-01,24,4530
2012-09-01,25,3957
2012-09-01,26,10090
2012-09-01,27,4465
2012-09-01,28,4110
2012-09-01,29,6094
2012-09-01,30,4050
2012-09-01,31,3831
2012-09-01,32,4104
2012-09-01,33,4118
2012-09-01,35,8034
2012-09-01,36,5175
2012-09-01,37,4622
2012-09-01,38,6759
2012-09-01,39,4621
2012-09-01,41,2590
2012-09-01,42,4363
2012-09-01,43,3145
2012-09-01,45,4280
2012-09-01,46,5152
2012-09-01,47,4459
2012-09-01,49,5839
2012-09-01,50,5526
2012-09-01,51,7239
2012-09-01,52,5026
2012-09-01,53,4557
2012-09-01,55,4100
2012-09-01,56,2548
2012-09-01,58,3756
2012-09-01,59,3313
2012-09-01,60,5691
2012-09-01,61,6044
2012-09-01,62,5006
2012-09-01,63,5000
2012-09-01,64,6611
2012-09-01,65,5596
2012-09-01,66,4913
2012-09-01,68,3360
2012-09-01,69,3330
2012-09-01,70,3466
2012-09-01,71,3175
2012-09-01,72,3889
2012-09-01,73,3279
2012-09-01,74,3279
2012-09-01,75,2742
2012-09-01,77,5318
2012-09-01,78,3608
2012-09-01,79,4123
2012-09-01,80,4330
2012-09-01,81,3110
2012-09-01,82,3680
2012-09-01,85,2329
2012-09-01,86,4746
2012-09-01,87,4134
2012-09-01,88,2800
2012-09-01,90,2320
2012-09-01,91,2990
2012-09-01,92,4997
2012-09-01,93,2564
2012-09-01,94,4200
2012-09-01,95,3619
2012-09-01,96,2667
2012-10-01,999,4293
2012-10-01,1,2763
2012-10-01,2,2635
2012-10-01,3,4624
2012-10-01,5,1446
2012-10-01,6,8825
2012-10-01,7,8650
2012-10-01,8,4547
2012-10-01,9,11575
2012-10-01,10,5014
2012-10-01,11,4801
2012-10-01,12,5837
2012-10-01,13,4726
2012-10-01,14,4371
2012-10-01,15,4701
2012-10-01,16,3370
2012-10-01,17,5071
2012-10-01,18,4481
2012-10-01,19,6762
2012-10-01,20,5375
2012-10-01,21,6213
2012-10-01,22,5306
2012-10-01,23,5190
2012-10-01,24,4827
2012-10-01,25,4041
2012-10-01,26,9447
2012-10-01,27,4758
2012-10-01,28,4457
2012-10-01,29,6816
2012-10-01,30,4418
2012-10-01,31,4270
2012-10-01,32,4374
2012-10-01,33,4382
2012-10-01,35,7368
2012-10-01,36,5110
2012-10-01,37,4484
2012-10-01,38,6919
2012-10-01,39,4745
2012-10-01,41,2671
2012-10-01,42,4755
2012-10-01,43,3275
2012-10-01,45,4515
2012-10-01,46,5120
2012-10-01,47,4458
2012-10-01,49,5942
2012-10-01,50,5679
2012-10-01,51,7265
2012-10-01,52,5057
2012-10-01,53,4519
2012-10-01,55,4260
2012-10-01,56,2642
2012-10-01,58,4000
2012-10-01,59,3433
2012-10-01,60,6275
2012-10-01,61,5731
2012-10-01,62,5177
2012-10-01,63,4852
2012-10-01,64,6702
2012-10-01,65,5724
2012-10-01,66,4892
2012-10-01,68,3453
2012-10-01,69,3317
2012-10-01,70,3549
2012-10-01,71,3275
2012-10-01,72,4236
2012-10-01,73,3300
2012-10-01,74,3286
2012-10-01,75,2680
2012-10-01,77,5292
2012-10-01,78,3814
2012-10-01,79,3865
2012-10-01,80,4360
2012-10-01,81,3181
